change1_original_id,patch_original_id,patch_name,date,is_correct
ffmpeg-change1-25351,ffmpeg-patch-40175,"[FFmpeg-devel,3/3] lavfi/deinterlace_qsv: re-use VPPContext for deinterlace_qsv filter",2023-01-30T01:37:19,yes
ffmpeg-change1-6616,ffmpeg-patch-32232,"[FFmpeg-devel,v22,22/23] avutil/ass_split: Add parsing of hard-space tags (\h)",2021-12-09T12:13:06,yes
ffmpeg-change1-6616,ffmpeg-patch-33583,"[FFmpeg-devel,22/24] avutil/ass_split: Add parsing of hard-space tags (\h)",2022-01-14T01:13:31,yes
ffmpeg-change1-6616,ffmpeg-patch-33692,"[FFmpeg-devel,v2,22/26] avutil/ass_split: Add parsing of hard-space tags (\h)",2022-01-20T02:48:32,yes
ffmpeg-change1-6616,ffmpeg-patch-33728,"[FFmpeg-devel,v3,22/26] avutil/ass_split: Add parsing of hard-space tags (\h)",2022-01-20T03:25:30,yes
ffmpeg-change1-1043,ffmpeg-patch-14832,"[FFmpeg-devel,v3,4/5] avcodec/v210enc: make 8bit and 10bit process consistent",2019-09-01T13:20:22,yes
ffmpeg-change1-1043,ffmpeg-patch-15113,"[FFmpeg-devel,v4,2/3] avcodec/v210enc: make 8bit and 10bit process consistent",2019-09-17T03:42:27,yes
ffmpeg-change1-22830,ffmpeg-patch-40694,"[FFmpeg-devel,2/3] lavfi/dnn: fix mem leak in TF backend error handle",2023-03-16T03:00:15,yes
ffmpeg-change1-22830,ffmpeg-patch-40789,"[FFmpeg-devel,V2,2/3] lavfi/dnn: fix mem leak in TF backend error handle",2023-03-24T07:30:39,yes
ffmpeg-change1-24439,ffmpeg-patch-31215,"[FFmpeg-devel,2/2] swscale/utils: Improve return codes of sws_setColorspaceDetails()",2021-10-22T21:45:38,yes
ffmpeg-change1-24439,ffmpeg-patch-31217,"[FFmpeg-devel,1/2] swscale/utils: Improve return codes of sws_setColorspaceDetails()",2021-10-23T08:12:56,yes
ffmpeg-change1-24395,ffmpeg-patch-14966,[FFmpeg-devel] rtsp: fix wrong codec setup for some sdp,2019-09-07T10:23:13,yes
ffmpeg-change1-24395,ffmpeg-patch-14980,[FFmpeg-devel] rtsp: fix wrong codec setup for some sdp,2019-09-08T23:51:38,yes
ffmpeg-change1-8083,ffmpeg-patch-4511,[FFmpeg-devel] mdct15: add inverse transform postrotation SIMD,2017-07-29T20:38:09,yes
ffmpeg-change1-8083,ffmpeg-patch-4513,"[FFmpeg-devel,v2] mdct15: add inverse transform postrotation SIMD",2017-07-30T00:48:16,yes
ffmpeg-change1-22741,ffmpeg-patch-21410,[FFmpeg-devel] avutil/opt: Restore NULL input handling to set_string_video_rate(),2020-07-31T14:53:56,yes
ffmpeg-change1-22741,ffmpeg-patch-21630,[FFmpeg-devel] avutil/opt: Restore NULL input handling to set_string_video_rate(),2020-08-13T11:41:26,yes
ffmpeg-change1-22547,ffmpeg-patch-41411,"[FFmpeg-devel,v2,3/4] decklink: Convert to using avpriv_packet_list functions",2023-04-28T18:40:53,yes
ffmpeg-change1-22547,ffmpeg-patch-41597,"[FFmpeg-devel,v3] decklink: Convert to using avpriv_packet_list functions",2023-05-12T16:04:57,yes
