change2_original_id,patch_original_id,patch_name,date,is_correct
ffmpeg-change2-2437,ffmpeg-patch-20250,"[FFmpeg-devel,1/2] added sei side data field",2020-06-09T18:37:31,1
ffmpeg-change2-14251,ffmpeg-patch-31097,"[FFmpeg-devel,v2,1/1] Print bit depths when executing 'ffmpeg -pix_fmts'",2021-10-13T08:26:46,1
ffmpeg-change2-14251,ffmpeg-patch-31101,"[FFmpeg-devel,v3,1/1] fftools/cmdutils: Print bit depths when executing 'ffmpeg -pix_fmts'",2021-10-13T12:08:57,1
ffmpeg-change2-13370,ffmpeg-patch-36696,[FFmpeg-devel] Support bidirectional metadata in drawtext filter,2022-07-06T23:43:35,1
ffmpeg-change2-13370,ffmpeg-patch-36706,[FFmpeg-devel] avfilter/drawtext: Support bidirectional metadata in drawtext filter,2022-07-07T22:45:14,1
ffmpeg-change2-18069,ffmpeg-patch-3439,[FFmpeg-devel] Check return value of read in ff_rtsp_read_reply(),2017-04-17T05:12:21,1
ffmpeg-change2-18069,ffmpeg-patch-3549,[FFmpeg-devel] avformat/rtsp: check return value of read in ff_rtsp_read_reply(),2017-05-02T14:18:47,1
ffmpeg-change2-18069,ffmpeg-patch-3618,[FFmpeg-devel] avformat/rtsp: check return value of read in ff_rtsp_read_reply(),2017-05-08T15:24:19,1
ffmpeg-change2-18864,ffmpeg-patch-2427,[FFmpeg-devel] omx: Add support for specifying H.264 profile,2017-02-04T20:26:11,1
ffmpeg-change2-18864,ffmpeg-patch-2438,[FFmpeg-devel] omx: Add support for specifying H.264 profile [v2],2017-02-06T21:28:11,1
ffmpeg-change2-18864,ffmpeg-patch-2444,[FFmpeg-devel] omx: Add support for specifying H.264 profile [v2'],2017-02-07T10:05:55,1
ffmpeg-change2-18864,ffmpeg-patch-2469,[FFmpeg-devel] omx: Add support for specifying H.264 profile [v3],2017-02-08T19:21:59,1
ffmpeg-change2-18864,ffmpeg-patch-2533,[FFmpeg-devel] omx: Add support for specifying H.264 profile [v4],2017-02-11T22:56:39,1
ffmpeg-change2-18864,ffmpeg-patch-2718,[FFmpeg-devel] omx: Add support for specifying H.264 profile [v5],2017-02-28T20:42:29,1
ffmpeg-change2-18864,ffmpeg-patch-2743,[FFmpeg-devel] omx: Add support for specifying H.264 profile [v5'],2017-03-03T06:17:37,1
